role,size_bytes,size_pretty,gbps,gb_sec
Client,256,256 B,0.0004087876816284898,5.1098460203561224e-05
Client,1024,1.0 KB,0.0022302274829440203,0.00027877843536800253
Client,4096,4.0 KB,0.01687729028024254,0.0021096612850303176
Client,16384,16.0 KB,0.10405095538475281,0.013006369423094102
Client,65536,64.0 KB,0.3443694114946411,0.04304617643683014
Client,262144,256.0 KB,37.520565944168375,4.690070743021047
Client,1048576,1.0 MB,122.56037275845384,15.32004659480673
Client,4194304,4.0 MB,30.02139691229578,3.7526746140369727
Client,8388608,8.0 MB,191.8534629327389,23.98168286659236
Client,16777216,16.0 MB,244.31603900030964,30.539504875038705
Client,33554432,32.0 MB,294.85444362811637,36.856805453514546
Client,67108864,64.0 MB,336.02569770652474,42.00321221331559
Client,134217728,128.0 MB,356.12773519806615,44.51596689975827
Client,268435456,256.0 MB,368.6000942184905,46.07501177731131
Client,536870912,512.0 MB,378.55756218333767,47.31969527291721
Client,1073741824,1.0 GB,383.59591822391343,47.94948977798918
