role,size_bytes,size_pretty,gbps,gb_sec
Server,256,256 B,0.000359990924985375,4.4998865623171875e-05
Server,1024,1.0 KB,0.0038140341730749784,0.0004767542716343723
Server,4096,4.0 KB,0.038311385570781696,0.004788923196347712
Server,16384,16.0 KB,0.1578535049241719,0.01973168811552149
Server,65536,64.0 KB,0.4089957092881485,0.05112446366101856
Server,262144,256.0 KB,5.345978528311581,0.6682473160389476
Server,1048576,1.0 MB,117.95685720245388,14.744607150306734
Server,4194304,4.0 MB,169.73866542682464,21.21733317835308
Server,8388608,8.0 MB,248.21515493008548,31.026894366260684
Server,16777216,16.0 MB,332.26832009610877,41.533540012013596
Server,33554432,32.0 MB,418.2845626549298,52.285570331866225
Server,67108864,64.0 MB,501.0642588369091,62.63303235461364
Server,134217728,128.0 MB,533.6210267684013,66.70262834605016
Server,268435456,256.0 MB,548.6268468674807,68.57835585843509
Server,536870912,512.0 MB,554.4951236962953,69.31189046203691
Server,1073741824,1.0 GB,557.0898328900195,69.63622911125243
