role,size_bytes,size_pretty,gbps,gb_sec
Client,256,256 B,0.00043501212968257547,5.4376516210321934e-05
Client,1024,1.0 KB,0.002899563331244147,0.0003624454164055184
Client,4096,4.0 KB,0.020610875194785834,0.0025763593993482293
Client,16384,16.0 KB,0.1976591914421944,0.0247073989302743
Client,65536,64.0 KB,0.406312267420626,0.05078903342757825
Client,262144,256.0 KB,5.729051630725355,0.7161314538406693
Client,1048576,1.0 MB,120.72892655177674,15.091115818972092
Client,4194304,4.0 MB,36.05280103022239,4.506600128777799
Client,8388608,8.0 MB,202.87526100092924,25.359407625116155
Client,16777216,16.0 MB,291.02530588584256,36.37816323573032
Client,33554432,32.0 MB,366.7729755804754,45.84662194755943
Client,67108864,64.0 MB,413.23790068299263,51.65473758537408
Client,134217728,128.0 MB,443.5778053745657,55.44722567182071
Client,268435456,256.0 MB,454.7149574975888,56.8393696871986
Client,536870912,512.0 MB,471.3982085721833,58.92477607152291
Client,1073741824,1.0 GB,477.8066808926558,59.72583511158197
