role,size_bytes,size_pretty,gbps,gb_sec
Client,256,256 B,0.0007195114557599612,8.993893196999515e-05
Client,1024,1.0 KB,0.005195542856253147,0.0006494428570316434
Client,4096,4.0 KB,0.10087145154403698,0.012608931443004623
Client,16384,16.0 KB,0.8456443281119973,0.10570554101399966
Client,65536,64.0 KB,0.9435175810237088,0.1179396976279636
Client,262144,256.0 KB,6.420247513521366,0.8025309391901707
Client,1048576,1.0 MB,121.06731311634567,15.13341413954321
Client,4194304,4.0 MB,30.823497720762546,3.8529372150953183
Client,8388608,8.0 MB,181.7570963647851,22.719637045598137
Client,16777216,16.0 MB,264.1212982115404,33.01516227644255
Client,33554432,32.0 MB,318.57351156856254,39.82168894607032
Client,67108864,64.0 MB,359.5009215627047,44.93761519533809
Client,134217728,128.0 MB,382.2657337980202,47.78321672475253
Client,268435456,256.0 MB,397.71267804181133,49.714084755226416
Client,536870912,512.0 MB,406.9746394551302,50.87182993189128
Client,1073741824,1.0 GB,414.5723448902413,51.821543111280164
